6054.3079581748,-3072.0388330399,-133.1153524319,4.6475009482,9.1860847568,-0.6205652075
6092.1914943092,-2996.5147847163,-138.2027678293,4.5840467833,9.2177873151,-0.6191478230
6129.6960189748,-2920.4404910814,-143.2979223079,4.5199655040,9.2488108685,-0.6176718717
6166.4443902260,-2844.5859722020,-148.3493538731,4.4559197926,9.2788386436,-0.6161527988
6202.8058828595,-2768.1943811285,-153.4075807731,4.3912848435,9.3081680288,-0.6145759845
6238.7721566778,-2691.2685310806,-158.4721032796,4.3260754211,9.3367825159,-0.6129413485
6273.9819901774,-2614.5871315796,-163.4917819936,4.2609660412,9.3643913148,-0.6112660324
6308.7896615976,-2537.3851420938,-168.5168316650,4.1953216294,9.3912692999,-0.6095339459
6343.1871814421,-2459.6657861919,-173.5467498410,4.1291581936,9.4174014725,-0.6077451321
6377.1666227458,-2381.4324664269,-178.5810288313,4.0624922933,9.4427732499,-0.6058996776
6410.3873618704,-2303.4772082763,-183.5688535012,3.9960135972,9.4671288592,-0.6040169749
6443.1843225967,-2225.0223245114,-188.5601399533,3.9290736825,9.4907129328,-0.6020789779
6475.5499742798,-2146.0715822983,-193.5543818688,3.8616900823,9.5135125722,-0.6000858923
6507.4768680849,-2066.6289159172,-198.5510690876,3.7938807980,9.5355153671,-0.5980379669
6538.6456631655,-1987.4986019946,-203.4997892184,3.7263470956,9.5565019139,-0.5959567465
6569.3713183505,-1907.8912198724,-208.4500913748,3.6584299493,9.5766855015,-0.5938223029
6599.6468182788,-1827.8110163935,-213.4014707687,3.5901480378,9.5960555234,-0.5916349960
6629.4652461348,-1747.2623911143,-218.3534201668,3.5215204143,9.6146019160,-0.5893952271
6658.8197887511,-1666.2498935502,-223.3054302425,3.4525664844,9.6323151752,-0.5871034381
6687.7037416006,-1584.7782202139,-228.2569899324,3.3833059830,9.6491863719,-0.5847601118
6716.1105136649,-1502.8522114470,-233.2075867969,3.3137589501,9.6652071670,-0.5823657707
6744.0336321706,-1420.4768480546,-238.1567073829,3.2439457064,9.6803698240,-0.5799209775
6771.4667471827,-1337.6572477460,-243.1038375894,3.1738868275,9.6946672220,-0.5774263334
6798.4036360436,-1254.3986613900,-248.0484630346,3.1036031182,9.7080928661,-0.5748824783
6824.8382076513,-1170.7064690919,-252.9900694234,3.0331155859,9.7206408974,-0.5722900897
6850.7645065650,-1086.5861760999,-257.9281429152,2.9624454132,9.7323061010,-0.5696498818
6876.1767169318,-1002.0434085491,-262.8621704905,2.8916139309,9.7430839136,-0.5669626047
6901.0691662242,-917.0839090537,-267.7916403166,2.8206425899,9.7529704287,-0.5642290433
6925.4363287843,-831.7135321540,-272.7160421103,2.7495529336,9.7619624014,-0.5614500165
6949.2728291643,-745.9382396305,-277.6348674983,2.6783665696,9.7700572509,-0.5586263758
